path,label,features,reduced_features
s3a://ds-p8/data/Rambutan/181_100.jpg,Rambutan,[0.14074314 3.1387515  0.         ... 0.07263992 0.         0.8859113 ],"[-7.4187984e+00  6.7318540e+00 -2.5585935e-01 -9.7717762e-01
  1.1806300e+00 -2.8444612e-01 -4.3508369e-01 -2.7741184e+00
  8.7210727e-01  1.4173222e-01 -6.4160347e-02 -1.3719104e-02
  6.6477746e-01 -1.6527520e-01  6.2134939e-01 -2.8652179e-01
  4.2547900e-02  6.3590944e-02  6.6771060e-01 -1.2928021e+00
  5.3126740e-01  1.2312796e-03  2.0613374e-01  2.3350473e-01
  8.2175598e+00  1.6687076e-01 -1.0490289e-02 -5.7388550e-01
 -6.8764216e-01  2.1968298e-01  9.0508729e-01  6.4129853e-01
  8.3039530e-02  1.1632312e-03  7.2025698e-01 -2.9883342e+00
 -6.7923045e-01  3.6727551e-01 -1.7830013e-01 -4.7308087e-01
 -1.7542124e-01  5.8579326e-02 -1.2268089e+00  1.2950771e-01
 -2.4942164e-01 -2.7846843e-01  1.0055786e-01 -3.0862207e+00
 -2.4992962e-01  1.0994929e-02 -4.3776676e-01  2.3900738e-01
  3.7465498e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -7.5148339e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  1.6935139e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -8.0473881e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01 -7.3228395e-01 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -1.0846098e+01  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -5.2581949e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01  5.1623359e+00  3.1198239e-01  7.0189111e-02
 -4.3290588e-01 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  1.4209738e-01
 -2.4748690e+00 -4.3508369e-01 -2.8444612e-01  1.1806300e+00
 -9.7717762e-01 -2.5585935e-01  2.1314266e+00 -6.6319656e+00
  8.7210727e-01  1.4173222e-01 -2.0730116e+00 -6.4160347e-02
 -1.3719104e-02  6.6477746e-01 -1.6527520e-01  6.2134939e-01
  8.2837021e-01 -2.8652179e-01  4.2547900e-02  6.3590944e-02
 -2.1406419e+00  6.6771060e-01 -1.2928021e+00  5.3126740e-01
 -2.9862823e+00  2.4124621e-01  1.2312796e-03  2.0613374e-01
 -6.0661370e-01  2.3350473e-01  1.6687076e-01 -6.1010275e-02
 -1.0490289e-02 -5.7388550e-01]"
s3a://ds-p8/data/Kiwi/r_75_100.jpg,Kiwi,[0.792397   0.         0.         ... 0.         0.03829151 0.        ],"[-3.4892592e+00  2.3124180e+00 -8.0919367e-01 -3.3299232e-01
  8.5877657e-01 -4.8371598e-01  3.8609815e-01 -1.4058784e+01
 -8.6783051e-01  3.3933201e-01 -2.0356530e-01 -7.0115572e-01
  7.9622370e-01 -1.1151156e+00 -8.9316867e-02  1.1210494e+00
 -5.9141546e-01  1.2092520e-01  2.8226528e-01 -7.0449507e-01
 -5.8088118e-01  4.4182202e-01 -2.6592654e-01  4.6349820e-01
  5.5180020e+00 -3.8325691e-01 -1.2444487e-01 -1.0613559e-01
 -4.8125091e-01  4.6771672e-01  5.0217801e-01 -5.6020731e-01
  1.2364538e-01  5.4128903e-01  7.1068943e-01  1.9510733e+00
 -6.4249545e-01  1.0776630e-01 -2.5563127e-01 -4.6510282e-01
 -1.3739547e-01  1.4137875e-01 -7.2917204e+00  9.2554733e-02
 -2.4915947e-01 -2.3798247e-01  2.5460077e-02  1.0465300e+00
 -2.5087234e-01 -2.1889320e-02 -4.0139538e-01  2.5201690e-01
  3.7386619e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -3.7453175e-02  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  9.2967635e-01
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -3.8942280e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  1.0080372e+01 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -3.8477287e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -1.2451078e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01  4.5728143e-03  3.1198239e-01  7.0189111e-02
 -6.5030754e-01 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  4.1232772e-02
  3.3773654e+00  3.8609815e-01 -4.8371598e-01  8.5877657e-01
 -3.3299232e-01 -8.0919367e-01 -2.8046088e+00 -2.1334169e+00
 -8.6783051e-01  3.3933201e-01  2.0237200e+00 -2.0356530e-01
 -7.0115572e-01  7.9622370e-01 -1.1151156e+00 -8.9316867e-02
  1.9707655e+00  1.1210494e+00 -5.9141546e-01  1.2092520e-01
 -1.8258661e+00  2.8226528e-01 -7.0449507e-01 -5.8088118e-01
  2.5298056e-01 -1.7186163e-01  4.4182202e-01 -2.6592654e-01
 -1.2414021e+00  4.6349820e-01 -3.8325691e-01  5.1277333e-01
 -1.2444487e-01 -1.0613559e-01]"
s3a://ds-p8/data/Quince/r_51_100.jpg,Quince,[0.00716596 0.         0.         ... 0.         0.14465898 0.        ],"[ 4.179166   -1.9799114   0.7666896  -0.8286284   1.0854062   0.07902483
 -0.47138277 -4.779205    1.257932    0.4877023   0.11206792 -0.3922307
  0.39592502 -0.65306956  0.34101352  0.03328545  0.31537244  0.49301565
  1.0790216  -0.288409   -0.16595162  0.31979766  0.8666181  -0.42013025
 -3.277758   -0.8397615  -0.68179846 -0.98679537 -0.9804227  -0.7358716
  1.0004592  -0.30973512 -0.3327125  -0.19716664  1.3114423   1.2021973
 -0.6190427  -0.29811782 -0.3129074  -0.48118842 -0.13724896  0.01753354
  1.604379    0.06157059 -0.34420493 -0.19884023  0.0426454   0.38647217
 -0.33190176  0.04382467 -0.3072801   0.37142006  0.03733403  0.2067707
 -0.16161011 -0.11409401  0.51628834 -3.1616175   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -2.6739337  -0.23210387  0.2679682
  0.14657867  0.19939674 -5.8575325   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  2.4892373  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -2.245825    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.60159254  0.34292752
 -0.18260233  0.10727046 -0.14750269 -2.736015    0.3119824   0.07018911
 -2.3437214  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.5604515   0.18402243 -0.47138277  0.07902483  1.0854062
 -0.8286284   0.7666896  -2.1348484  -4.9433784   1.257932    0.4877023
 -0.05081422  0.11206792 -0.3922307   0.39592502 -0.65306956  0.34101352
 -0.8414998   0.03328545  0.31537244  0.49301565  0.00790733  1.0790216
 -0.288409   -0.16595162 -2.254713   -1.4572284   0.31979766  0.8666181
 -2.7081563  -0.42013025 -0.8397615   0.7281294  -0.68179846 -0.98679537]"
s3a://ds-p8/data/Apple/r_157_100.jpg,Apple,[0.5963445 0.        0.        ... 0.        0.        0.3024718],"[ 4.4418173e+00  1.3747147e+01  5.7454085e-01 -3.7469941e-01
  7.1438313e-01 -1.9772714e-01 -4.1542444e-01 -1.2194153e+00
  2.9269353e-01  4.5340595e-01  6.3103980e-01  1.0131028e-01
 -9.1990329e-02  5.2618682e-01  4.6148357e-01  1.7732771e-01
  1.8363214e-01  3.4522745e-01  4.9525800e-01 -2.6075980e-01
 -2.2940345e-01  4.8622033e-01  1.2369213e-01  3.9643222e-01
  2.3118761e+00 -2.3668945e-01 -4.5530862e-01 -3.3022335e-01
 -1.2862701e+00  6.4428329e-01  7.0301145e-01  3.8456440e-01
 -3.1557527e-01  3.3412066e-01  3.9456382e-01  2.1526599e+00
 -4.7225258e-01  3.5780874e-01 -4.1004255e-02 -3.8937151e-01
 -2.1756513e-01 -1.2662564e-01 -5.1296312e-01  2.6890275e-01
 -4.1430560e-01 -1.0321636e-01 -2.2268227e-01  2.5314701e+00
 -2.7389380e-01 -2.6432483e-02 -5.2523065e-01  3.4907919e-01
  3.7297036e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01  4.6101890e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02 -1.4322546e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -5.2014294e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  6.0973296e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -4.3449836e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -2.1511188e-01  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -4.6137571e-01  3.1198239e-01  7.0189111e-02
 -1.5712125e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02 -6.0202785e-02
  1.6115977e+00 -4.1542444e-01 -1.9772714e-01  7.1438313e-01
 -3.7469941e-01  5.7454085e-01 -8.4867060e-02 -4.6526842e+00
  2.9269353e-01  4.5340595e-01 -2.1227698e+00  6.3103980e-01
  1.0131028e-01 -9.1990329e-02  5.2618682e-01  4.6148357e-01
 -4.3088606e-01  1.7732771e-01  1.8363214e-01  3.4522745e-01
  5.0579544e-02  4.9525800e-01 -2.6075980e-01 -2.2940345e-01
 -2.1826396e+00 -2.9951179e-01  4.8622033e-01  1.2369213e-01
  2.1612826e-01  3.9643222e-01 -2.3668945e-01  1.8888525e+00
 -4.5530862e-01 -3.3022335e-01]"
s3a://ds-p8/data/Kumquats/143_100.jpg,Kumquats,[0.4239913  0.         0.         ... 0.         0.07208874 0.        ],"[ 4.9244423e+00 -3.0366344e+00  3.0423295e-01 -4.8981538e-01
  3.1473503e-01 -2.6235467e-01 -2.6179937e-01 -6.0217228e+00
 -1.6834435e-01  6.6822278e-01  3.9756662e-01 -7.8084916e-02
  6.2216485e-01 -4.2977810e-01  2.6443127e-01 -3.1719498e-02
 -2.4412230e-01  2.3532818e-01  3.7946242e-01 -1.4287059e+00
  2.5837132e-01 -2.1121219e-01  1.1380825e+00 -4.1194288e-03
  1.2053039e+00 -1.7124251e-01 -4.6501333e-01  7.1353875e-02
 -1.2664951e+00  2.4546599e-01  7.6024741e-01  9.8327510e-02
  5.7747811e-01  4.7806472e-01  5.0808686e-01  4.7180500e+00
  2.0126387e-02  6.4989246e-02  3.5680085e-02 -2.2240727e-01
 -3.0643905e-02  1.7525087e-01 -6.2004691e-01 -1.6548231e-01
 -4.1130376e-01 -3.2910031e-01 -5.0539203e-02 -3.4804222e-01
 -2.5336072e-01  1.4274062e-01 -5.5820841e-01  1.6024253e-01
  3.7436862e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01  2.8995278e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  8.3036208e-01
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -5.3837695e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  1.7740058e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -5.1643424e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -1.2684269e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -7.9111677e-01  3.1198239e-01  7.0189111e-02
 -2.0020320e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  1.3298854e-01
 -2.8596156e+00 -2.6179937e-01 -2.6235467e-01  3.1473503e-01
 -4.8981538e-01  3.0423295e-01 -2.3211439e+00 -2.3121886e+00
 -1.6834435e-01  6.6822278e-01 -1.3451587e+00  3.9756662e-01
 -7.8084916e-02  6.2216485e-01 -4.2977810e-01  2.6443127e-01
 -1.4937991e+00 -3.1719498e-02 -2.4412230e-01  2.3532818e-01
 -1.1318290e+00  3.7946242e-01 -1.4287059e+00  2.5837132e-01
 -8.8874227e-01 -7.7360392e-01 -2.1121219e-01  1.1380825e+00
 -3.8162911e+00 -4.1194288e-03 -1.7124251e-01 -1.2476108e+00
 -4.6501333e-01  7.1353875e-02]"
s3a://ds-p8/data/Hazelnut/r_306_100.jpg,Hazelnut,[0.6354265  0.         0.         ... 0.         0.00547957 0.07339383],"[ 1.2619879e+00  9.5425692e+00  2.6949102e-01 -2.5718492e-01
  1.0344766e+00 -4.5203123e-02 -1.2711337e-01 -3.5939343e+00
  3.2122418e-01 -9.6391007e-02  2.7676448e-01 -2.6341236e-01
  6.0172844e-01  1.0145427e-01  4.8608476e-01  6.1186623e-02
  2.3928127e-01 -3.1453330e-02  6.2064958e-01 -2.0486857e-01
 -3.1122401e-01 -9.6607246e-02  1.9102097e-01 -1.5445971e-01
 -1.9737661e+00 -3.9583601e-02 -9.0009309e-02  1.3180622e-01
 -6.9816142e-01  3.7648883e-02  2.4896923e-01 -5.2308976e-03
  1.1403018e-01  1.3030010e-01  6.6843778e-01  2.2900317e+00
 -6.7657411e-02  8.5379645e-02 -2.2087471e-01 -4.8887053e-01
 -1.5867686e-01  1.7397694e-01 -1.2619240e+01  7.6995790e-02
 -2.3427974e-01 -2.5140074e-01  1.4514111e-01  3.9352052e+00
 -2.3705228e-01  8.0734201e-02 -4.4895238e-01  2.8723162e-01
  3.7433542e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01  2.1876764e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  1.5545133e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -6.1139717e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  2.1413174e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -3.1860301e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
  5.3735266e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01  3.7931329e-01  3.1198239e-01  7.0189111e-02
 -3.0679028e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  3.1542799e-01
 -2.5384266e+00 -1.2711337e-01 -4.5203123e-02  1.0344766e+00
 -2.5718492e-01  2.6949102e-01 -1.0847747e+00 -4.1404694e-02
  3.2122418e-01 -9.6391007e-02 -5.8952723e+00  2.7676448e-01
 -2.6341236e-01  6.0172844e-01  1.0145427e-01  4.8608476e-01
 -5.8913928e-01  6.1186623e-02  2.3928127e-01 -3.1453330e-02
  3.8272470e-01  6.2064958e-01 -2.0486857e-01 -3.1122401e-01
  2.4105825e+00 -2.8315983e+00 -9.6607246e-02  1.9102097e-01
 -1.4566454e+00 -1.5445971e-01 -3.9583601e-02  2.2663456e-01
 -9.0009309e-02  1.3180622e-01]"
s3a://ds-p8/data/Nectarine/65_100.jpg,Nectarine,[0.81150895 0.         0.05212671 ... 0.         0.         0.        ],"[ 6.30103445e+00  3.12097478e+00  3.29571068e-01 -3.66880655e-01
  4.76153523e-01 -2.35408009e-03  1.39425159e-01 -5.57385302e+00
  7.27292150e-02  9.98938203e-01  3.55814457e-01  6.25015125e-02
  7.87499011e-01  1.07780144e-01  3.32895339e-01  1.89272627e-01
  3.40068690e-03 -2.90830910e-01  3.46102029e-01 -9.99381602e-01
  1.74546186e-02  4.67572123e-01  5.25140226e-01  3.08014363e-01
  1.05012045e+01 -2.33246386e-02  3.74293387e-01 -2.08410516e-01
 -1.30566311e+00  2.34052792e-01  7.27788448e-01 -1.77524596e-01
  1.10502593e-01  7.36183971e-02  2.61348158e-01  7.68213892e+00
 -6.70165122e-01  2.75547773e-01  7.02921525e-02 -1.47411391e-01
 -1.56754494e-01  1.25023246e-01 -6.70949519e-01  2.85805851e-01
 -2.40521595e-01 -4.32481766e-01  1.13615118e-01  2.74314308e+00
 -3.90953690e-01  1.44291490e-01 -5.02540827e-01  3.89715910e-01
  3.74520123e-02  2.06770703e-01 -1.61610112e-01 -1.14094011e-01
  5.16288340e-01  4.09757519e+00  2.29554642e-02 -3.14766616e-01
 -9.92756560e-02  1.37979463e-01  8.51468965e-02 -9.93427485e-02
 -2.32103869e-01  2.67968208e-01  1.46578670e-01  1.99396744e-01
 -4.59696293e+00  3.75454873e-01  6.92232028e-02 -1.34581074e-01
 -1.36314571e-01  2.17168123e-01  6.59533072e+00 -1.26432091e-01
 -8.10594484e-02  7.06972629e-02 -1.20556988e-01 -2.02048153e-01
 -1.30540296e-01 -1.90308619e+00  5.67674100e-01  1.32275015e-01
  2.14826345e-01 -2.08087802e-01 -1.42554626e-01  3.33809927e-02
 -2.85833955e-01  3.42927516e-01 -1.82602331e-01  1.07270457e-01
 -1.47502691e-01 -9.14247811e-01  3.11982393e-01  7.01891109e-02
 -1.63068616e+00 -3.19102220e-02 -1.23094274e-02 -9.06656310e-02
 -3.51979375e-01 -1.17396079e-01  5.77654690e-02 -3.47703397e-01
 -2.34998152e-01  1.39425159e-01 -2.35408009e-03  4.76153523e-01
 -3.66880655e-01  3.29571068e-01  1.01350725e+00 -2.05017543e+00
  7.27292150e-02  9.98938203e-01  8.29755008e-01  3.55814457e-01
  6.25015125e-02  7.87499011e-01  1.07780144e-01  3.32895339e-01
  2.08109856e+00  1.89272627e-01  3.40068690e-03 -2.90830910e-01
 -1.49737418e+00  3.46102029e-01 -9.99381602e-01  1.74546186e-02
 -2.65345633e-01 -1.96460426e+00  4.67572123e-01  5.25140226e-01
 -3.29085445e+00  3.08014363e-01 -2.33246386e-02  3.71494383e-01
  3.74293387e-01 -2.08410516e-01]"
s3a://ds-p8/data/Mangostan/144_100.jpg,Mangostan,[0.65292144 0.04870572 0.05290147 ... 0.05544638 0.09698385 0.        ],"[ 3.9123573e+00  7.9374318e+00  5.5689806e-01 -5.6053966e-01
  1.2519330e+00  8.2452148e-01 -6.3949632e-03 -7.2747779e+00
  3.2849738e-01  8.4077835e-01  1.0104710e+00 -8.3578326e-02
  6.0938489e-01 -3.3232608e-01  2.0593859e-01 -3.8081747e-01
 -3.5951313e-01  8.3703613e-01  2.9232466e-01 -1.3018422e+00
 -3.6425307e-01 -9.8233588e-02 -1.5219261e-01  4.3637365e-01
  5.8996549e+00 -1.1751757e-01 -7.0862979e-01  2.9770640e-01
 -5.9475058e-01  1.7721654e-01  9.5052063e-01  3.3221185e-01
 -6.5693811e-02  5.9946591e-01  7.5385994e-01  7.9269967e+00
 -1.7605139e-01  9.1329175e-01 -2.5741938e-01 -3.4553340e-01
 -2.1882609e-01  4.2107500e-02  5.2405677e+00 -1.5252205e-02
 -3.1322244e-01 -3.1929865e-01  2.6641807e-02  3.9204490e+00
 -1.3994554e-01  5.9999730e-02 -4.0561405e-01  3.0471256e-01
  3.7388951e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01  3.1642362e-01  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  3.0056765e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -4.0952873e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  6.1968131e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -4.4229350e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -4.4624128e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -7.4278957e-01  3.1198239e-01  7.0189111e-02
 -1.8932705e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  8.5835449e-02
  1.7525688e+00 -6.3949632e-03  8.2452148e-01  1.2519330e+00
 -5.6053966e-01  5.5689806e-01 -2.3695915e+00  1.6541287e+00
  3.2849738e-01  8.4077835e-01 -1.2937261e+00  1.0104710e+00
 -8.3578326e-02  6.0938489e-01 -3.3232608e-01  2.0593859e-01
  3.2449305e+00 -3.8081747e-01 -3.5951313e-01  8.3703613e-01
 -2.9027426e+00  2.9232466e-01 -1.3018422e+00 -3.6425307e-01
 -1.9814749e+00 -3.7832445e-01 -9.8233588e-02 -1.5219261e-01
 -2.1678207e+00  4.3637365e-01 -1.1751757e-01  1.2371925e+00
 -7.0862979e-01  2.9770640e-01]"
s3a://ds-p8/data/Melon/r2_115_100.jpg,Melon,[1.4490668  0.         0.         ... 0.         0.         0.03681814],"[-3.5865920e+00  6.7165608e+00  1.9936500e-01 -1.0646170e+00
  9.7955054e-01 -6.1731748e-02 -2.8562741e-03 -1.5888570e+01
  7.6630777e-01  5.6215143e-01  2.0678930e-01 -5.5590250e-02
  8.1165338e-01 -1.2198894e-01  3.9989609e-01 -3.3894765e-01
 -9.4537042e-02  1.3098581e-01 -1.3125123e-01 -6.3154113e-01
  2.5155053e-01  1.9605318e-02  7.7998590e-01  4.1097617e-01
  1.7571625e+00  1.8705030e-01 -2.1252213e-01 -5.0281370e-01
 -2.2249460e-01  5.2216369e-01  1.1913908e+00  5.9921861e-01
 -6.8908393e-02  9.2024350e-01  5.7811302e-01  2.7441456e+00
 -8.1596595e-01 -4.0588111e-02 -1.9327910e-01 -4.5023474e-01
 -1.2427756e-01  2.1828924e-01 -4.3758965e+00  4.7747672e-02
 -1.8806137e-01 -2.5815120e-01 -4.6259206e-02 -9.6994847e-01
 -1.9260436e-01  3.4258012e-02 -4.1822010e-01  3.0427340e-01
  3.7438385e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -3.4222186e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  4.2594562e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -7.9055967e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  5.1936684e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -5.5443776e-01  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -3.4145701e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -5.1595849e-01  3.1198239e-01  7.0189111e-02
 -3.7553689e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  3.4007508e-01
 -5.7585490e-01 -2.8562741e-03 -6.1731748e-02  9.7955054e-01
 -1.0646170e+00  1.9936500e-01 -6.2122904e-02 -1.1727595e+00
  7.6630777e-01  5.6215143e-01  3.1198649e+00  2.0678930e-01
 -5.5590250e-02  8.1165338e-01 -1.2198894e-01  3.9989609e-01
  3.1053060e-01 -3.3894765e-01 -9.4537042e-02  1.3098581e-01
 -7.1248800e-01 -1.3125123e-01 -6.3154113e-01  2.5155053e-01
 -2.4423471e-01  1.1264594e+00  1.9605318e-02  7.7998590e-01
 -3.5614944e+00  4.1097617e-01  1.8705030e-01  2.1161361e+00
 -2.1252213e-01 -5.0281370e-01]"
s3a://ds-p8/data/Papaya/r_72_100.jpg,Papaya,[0.68409556 0.0113974  0.         ... 0.         0.         0.34593415],"[-3.9798598e+00  3.8725519e+00  1.8485880e-02 -8.7753463e-01
  1.6738583e+00 -9.3084180e-01 -1.7416815e-01 -1.3514454e+01
  2.3034281e-01  5.1977903e-01 -7.5168955e-01  2.6622739e-01
  6.1788809e-01 -4.3163425e-01  5.2722794e-01  3.5273585e-01
  4.1900742e-01 -6.1935645e-01  1.8628237e-01 -5.8694273e-01
 -5.6904453e-01  1.5503359e-01  8.3811015e-01  2.7231282e-01
  1.0346181e+00 -2.6506963e-01 -2.4826853e-01  1.6873996e-01
 -1.2926683e+00  3.0589312e-01  6.9661623e-01  6.2905318e-01
  1.2607944e-01  7.9443794e-01  5.8005136e-01  2.1162875e+00
  2.0717081e-01  4.1399810e-02 -2.3823260e-01 -3.9514911e-01
 -5.5285860e-02  2.8991582e-02 -3.5984983e+00  3.5178330e-02
 -2.6737115e-01 -2.5870281e-01  1.4769395e-01  4.7807093e+00
 -2.6267904e-01  6.9717906e-02 -4.6325636e-01  2.9220068e-01
  3.7413895e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -2.6986024e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  1.6678329e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -3.7844000e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  1.0260341e+01 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -3.6189432e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -1.2598827e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -1.6518737e+00  3.1198239e-01  7.0189111e-02
 -2.1584961e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02 -2.7860829e-01
  2.7301562e-01 -1.7416815e-01 -9.3084180e-01  1.6738583e+00
 -8.7753463e-01  1.8485880e-02  8.2036555e-01 -2.7825441e+00
  2.3034281e-01  5.1977903e-01  1.6657065e+00 -7.5168955e-01
  2.6622739e-01  6.1788809e-01 -4.3163425e-01  5.2722794e-01
 -1.7958405e+00  3.5273585e-01  4.1900742e-01 -6.1935645e-01
 -4.5303935e-01  1.8628237e-01 -5.8694273e-01 -5.6904453e-01
  1.1132197e+00 -1.0567628e+00  1.5503359e-01  8.3811015e-01
 -2.6941099e+00  2.7231282e-01 -2.6506963e-01 -5.6161755e-01
 -2.4826853e-01  1.6873996e-01]"
